neighbourhood_group,neighbourhood,latitude,longitude,room_type,reviews_per_month,calculated_host_listings_count,availability_365,square_feet,bedrooms,price_log,reviews_log,nights_log,amenities_count
Manhattan,East Village,40.72537,-73.99054,Entire home/apt,0.0,2,0,760.0,1,5.5254529391317835,0.0,1.0986122886681098,4
Brooklyn,Williamsburg,40.71552,-73.94263,Private room,0.0,1,0,193.0,1,4.709530201312334,0.0,1.0986122886681098,3
Manhattan,Harlem,40.80639,-73.94834,Entire home/apt,0.0,1,0,1219.0,2,4.418840607796598,0.0,1.0986122886681098,2
Brooklyn,Midwood,40.61429,-73.94779,Entire home/apt,0.0,3,89,911.0,1,4.48863636973214,0.0,1.0986122886681098,1
Brooklyn,Bay Ridge,40.63093,-74.02363,Entire home/apt,3.07,1,276,333.0,0,5.170483995038151,3.332204510175204,0.6931471805599453,5
Manhattan,Chinatown,40.71353,-73.99632,Private room,0.74,1,0,116.0,1,4.7535901911063645,2.9444389791664403,1.0986122886681098,1
Brooklyn,Bedford-Stuyvesant,40.68506,-73.93867,Private room,0.13,2,0,83.0,1,3.6109179126442243,1.9459101490553132,1.0986122886681098,1
Brooklyn,Williamsburg,40.70925,-73.94909,Private room,0.0,1,0,260.0,1,3.9318256327243257,0.0,0.6931471805599453,1
Brooklyn,Bath Beach,40.60319,-73.99591,Entire home/apt,1.54,1,0,393.0,0,5.017279836814924,2.6390573296152584,0.6931471805599453,4
Manhattan,Midtown,40.75371,-73.96515,Entire home/apt,0.0,49,251,779.0,1,6.516193076042964,0.0,3.367295829986474,8
Staten Island,Concord,40.60307,-74.08441,Entire home/apt,5.64,1,72,333.0,2,4.61512051684126,3.258096538021482,0.6931471805599453,2
Brooklyn,Fort Greene,40.68854,-73.97789,Entire home/apt,0.13,1,0,381.0,0,4.454347296253507,1.6094379124341003,1.0986122886681098,1
Brooklyn,Bushwick,40.69993,-73.92504,Private room,0.15,1,358,111.0,1,4.51085950651685,1.9459101490553132,1.0986122886681098,2
Manhattan,Harlem,40.81151,-73.94159,Private room,1.0,1,34,267.0,1,4.060443010546419,0.6931471805599453,1.0986122886681098,1
Manhattan,Upper East Side,40.76841,-73.95402,Entire home/apt,2.04,1,2,1032.0,2,5.198497031265826,3.1780538303479458,1.0986122886681098,4
Brooklyn,Williamsburg,40.71642,-73.95298,Private room,0.0,1,0,314.0,1,4.51085950651685,0.0,0.6931471805599453,1
Manhattan,Harlem,40.82434,-73.95066,Entire home/apt,0.73,2,0,560.0,0,5.303304908059076,2.70805020110221,1.3862943611198906,4
Brooklyn,Williamsburg,40.71247,-73.94548,Private room,0.18,1,0,164.0,1,4.2626798770413155,1.0986122886681098,0.6931471805599453,1
Brooklyn,Sunset Park,40.66064,-73.99888,Private room,2.14,2,250,163.0,1,3.713572066704308,1.6094379124341003,0.6931471805599453,1
Manhattan,Financial District,40.70615,-74.01243,Private room,1.59,327,328,180.0,1,5.572154032177765,1.9459101490553132,1.0986122886681098,3
Manhattan,Theater District,40.75969,-73.98732,Entire home/apt,0.0,327,220,980.0,2,6.551080335043404,0.0,3.4011973816621555,7
Brooklyn,Bedford-Stuyvesant,40.69436,-73.93144,Private room,0.0,1,0,254.0,1,4.61512051684126,0.0,0.6931471805599453,1
Brooklyn,Williamsburg,40.71197,-73.95804,Entire home/apt,0.32,1,0,616.0,1,5.170483995038151,1.791759469228055,1.6094379124341003,5
Manhattan,SoHo,40.72098,-73.99869,Entire home/apt,0.17,1,342,1100.0,2,4.983606621708336,2.5649493574615367,3.4339872044851463,3
Manhattan,Hell's Kitchen,40.76799,-73.98644,Private room,0.6,4,102,314.0,1,4.127134385045092,3.4657359027997265,2.5649493574615367,1
Brooklyn,Boerum Hill,40.68614,-73.99082,Entire home/apt,0.0,1,0,819.0,1,5.017279836814924,0.0,1.6094379124341003,5
Brooklyn,Crown Heights,40.67163,-73.93399,Private room,0.36,1,302,110.0,1,3.4657359027997265,2.0794415416798357,3.4339872044851463,1
Manhattan,Roosevelt Island,40.76046,-73.95125,Private room,0.07,1,0,145.0,1,4.382026634673881,1.3862943611198906,1.0986122886681098,3
Queens,Long Island City,40.75742,-73.9447,Entire home/apt,0.0,2,5,1622.0,3,4.248495242049359,0.0,1.0986122886681098,1
Manhattan,Upper East Side,40.77219,-73.95073,Entire home/apt,0.42,5,339,476.0,0,5.298317366548036,3.4011973816621555,0.6931471805599453,3
Queens,Woodside,40.743,-73.89444,Private room,0.0,103,246,324.0,1,3.871201010907891,0.0,3.4339872044851463,1
Brooklyn,Greenpoint,40.72185,-73.93956,Private room,0.89,3,350,269.0,1,3.8501476017100584,4.465908118654584,1.6094379124341003,1
Manhattan,SoHo,40.72634,-74.00101,Entire home/apt,0.14,1,0,330.0,0,5.198497031265826,1.9459101490553132,1.3862943611198906,5
Brooklyn,Windsor Terrace,40.64801,-73.97391,Entire home/apt,0.16,1,0,573.0,1,5.860786223465865,1.0986122886681098,1.3862943611198906,8
Manhattan,Chelsea,40.73918,-73.99753,Entire home/apt,0.56,1,0,577.0,1,5.198497031265826,1.791759469228055,1.9459101490553132,5
Queens,Maspeth,40.73859,-73.89534,Private room,0.0,4,307,177.0,1,3.912023005428146,0.0,1.0986122886681098,1
Manhattan,Washington Heights,40.84899,-73.94018,Private room,0.05,1,0,235.0,1,3.713572066704308,1.0986122886681098,0.6931471805599453,1
Brooklyn,Cobble Hill,40.6858,-73.99977,Entire home/apt,0.09,1,156,2132.0,4,5.860786223465865,1.0986122886681098,3.4339872044851463,7
Manhattan,Little Italy,40.71909,-73.99731,Private room,0.17,2,42,292.0,1,4.2626798770413155,1.3862943611198906,1.791759469228055,1
Brooklyn,Williamsburg,40.71292,-73.96215,Private room,1.04,3,16,233.0,1,4.51085950651685,3.8501476017100584,0.6931471805599453,1
Brooklyn,Bushwick,40.6957,-73.91875,Private room,1.96,1,0,126.0,1,3.912023005428146,4.127134385045092,3.258096538021482,1
Brooklyn,East Flatbush,40.65367,-73.94872,Private room,0.19,1,94,251.0,1,3.828641396489095,1.9459101490553132,3.332204510175204,1
Brooklyn,East New York,40.66522,-73.88686,Private room,2.82,5,62,196.0,1,3.9318256327243257,3.044522437723423,0.6931471805599453,1
Manhattan,Kips Bay,40.74088,-73.98285,Shared room,0.17,1,0,197.0,1,4.189654742026425,2.1972245773362196,0.6931471805599453,1
Queens,Elmhurst,40.74524,-73.8876,Entire home/apt,0.17,1,132,2467.0,3,4.61512051684126,1.0986122886681098,4.110873864173311,3
Manhattan,Harlem,40.81061,-73.95125,Entire home/apt,0.8,1,0,1043.0,2,5.017279836814924,2.5649493574615367,1.0986122886681098,3
Brooklyn,Williamsburg,40.71437,-73.9437,Private room,0.0,1,91,254.0,1,5.017279836814924,0.0,2.3978952727983707,4
Brooklyn,Bushwick,40.6971,-73.92046,Entire home/apt,1.11,1,314,814.0,1,4.795790545596741,4.04305126783455,1.0986122886681098,1
Brooklyn,South Slope,40.66388,-73.98587,Entire home/apt,0.12,1,0,602.0,0,4.795790545596741,1.791759469228055,0.6931471805599453,2
Brooklyn,Flatbush,40.65374,-73.96104,Private room,0.0,1,0,164.0,1,3.58351893845611,0.0,4.110873864173311,1
Brooklyn,Williamsburg,40.7082,-73.94476,Private room,0.74,1,4,300.0,1,3.871201010907891,1.791759469228055,0.6931471805599453,1
Manhattan,Harlem,40.81588,-73.94591,Private room,0.02,2,0,181.0,1,4.189654742026425,0.6931471805599453,1.3862943611198906,1
Brooklyn,Crown Heights,40.67054,-73.95668,Private room,0.03,1,0,290.0,1,3.828641396489095,0.6931471805599453,1.0986122886681098,1
Brooklyn,Borough Park,40.64184,-73.99102,Private room,0.0,1,251,205.0,1,3.4339872044851463,0.0,3.4339872044851463,1
Brooklyn,Bushwick,40.70117,-73.91755,Private room,1.67,1,0,333.0,1,4.110873864173311,1.0986122886681098,0.6931471805599453,1
Queens,Astoria,40.7576,-73.9067,Entire home/apt,0.02,1,0,525.0,0,4.2626798770413155,0.6931471805599453,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.6874,-73.95036,Private room,2.89,1,37,333.0,1,4.189654742026425,3.4965075614664802,1.0986122886681098,1
Queens,Ridgewood,40.70005,-73.8952,Entire home/apt,0.21,1,0,1312.0,2,4.2626798770413155,1.791759469228055,0.6931471805599453,1
Brooklyn,Carroll Gardens,40.68133,-73.99944,Private room,5.5,2,154,132.0,1,4.394449154672439,3.044522437723423,1.0986122886681098,3
Manhattan,East Harlem,40.80189,-73.94483,Entire home/apt,0.21,1,128,383.0,0,4.875197323201151,1.3862943611198906,1.3862943611198906,2
Brooklyn,Bedford-Stuyvesant,40.69657,-73.94235,Private room,3.58,1,12,151.0,1,3.9318256327243257,4.143134726391533,1.791759469228055,1
Brooklyn,Kensington,40.6451,-73.97064,Private room,1.61,1,85,278.0,1,4.564348191467836,2.995732273553991,1.3862943611198906,3
Manhattan,Midtown,40.75271,-73.96638,Entire home/apt,0.0,49,257,1297.0,1,6.5722825426940075,0.0,3.367295829986474,6
Brooklyn,Bedford-Stuyvesant,40.68697,-73.95141,Private room,0.17,1,38,333.0,1,4.564348191467836,1.0986122886681098,1.3862943611198906,1
Manhattan,Chinatown,40.71479,-73.99971,Private room,0.04,1,0,139.0,1,4.48863636973214,0.6931471805599453,0.6931471805599453,2
Bronx,Norwood,40.86853,-73.88301,Entire home/apt,0.2,1,327,458.0,1,4.795790545596741,2.0794415416798357,2.3978952727983707,3
Manhattan,East Village,40.72957,-73.9882,Entire home/apt,0.88,2,9,568.0,1,4.867534450455582,2.5649493574615367,2.0794415416798357,3
Queens,East Elmhurst,40.77063,-73.87543,Private room,10.39,1,164,259.0,1,3.828641396489095,5.407171771460119,0.6931471805599453,1
Queens,Rego Park,40.72799,-73.85543,Private room,3.45,2,349,181.0,1,4.2626798770413155,5.170483995038151,1.0986122886681098,1
Manhattan,Midtown,40.7509,-73.96963,Entire home/apt,0.04,1,0,679.0,1,5.5254529391317835,1.0986122886681098,1.791759469228055,4
Manhattan,Chelsea,40.75028,-73.99533,Entire home/apt,0.63,19,210,532.0,0,4.574710978503383,3.828641396489095,4.7535901911063645,1
Brooklyn,Williamsburg,40.70821,-73.95001,Private room,0.65,3,0,288.0,1,4.51085950651685,3.2188758248682006,1.0986122886681098,3
Manhattan,Kips Bay,40.74123,-73.98058,Private room,5.9,3,55,170.0,1,4.553876891600541,3.1780538303479458,0.6931471805599453,2
Staten Island,Grant City,40.57974,-74.10989,Private room,1.0,2,188,257.0,1,3.4339872044851463,0.6931471805599453,2.0794415416798357,1
Manhattan,Harlem,40.81561,-73.95264,Private room,3.89,2,162,333.0,1,4.499809670330265,5.318119993844216,0.6931471805599453,2
Manhattan,Harlem,40.82503,-73.93767,Private room,0.0,2,0,154.0,1,4.2626798770413155,0.0,1.0986122886681098,1
Brooklyn,Boerum Hill,40.68873,-73.98929,Entire home/apt,2.0,2,82,1046.0,2,5.3981627015177525,1.0986122886681098,3.4339872044851463,4
Queens,Long Island City,40.75874,-73.92999,Private room,0.57,1,305,333.0,1,4.61512051684126,3.6375861597263857,3.4011973816621555,3
Queens,Glendale,40.70202,-73.89044,Entire home/apt,1.53,1,3,792.0,1,4.74493212836325,2.302585092994046,1.3862943611198906,2
Brooklyn,Bushwick,40.69013,-73.91177,Private room,1.0,1,88,125.0,1,4.189654742026425,0.6931471805599453,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.6845,-73.93968,Entire home/apt,0.18,1,4,439.0,0,4.634728988229636,2.3978952727983707,0.6931471805599453,3
Manhattan,East Harlem,40.79851,-73.94399,Entire home/apt,0.1,1,0,685.0,1,4.394449154672439,2.302585092994046,2.3978952727983707,2
Manhattan,Upper West Side,40.79821,-73.9609,Private room,0.0,32,356,299.0,1,4.110873864173311,0.0,3.4339872044851463,1
Manhattan,Midtown,40.75607,-73.96768,Entire home/apt,2.79,1,157,333.0,1,5.786897381366708,1.6094379124341003,1.6094379124341003,7
Manhattan,East Village,40.72315,-73.98251,Entire home/apt,1.21,1,135,546.0,1,5.3981627015177525,3.8918202981106265,1.0986122886681098,3
Manhattan,Theater District,40.76179,-73.98399,Private room,1.0,15,351,295.0,1,4.61512051684126,0.6931471805599453,0.6931471805599453,1
Manhattan,East Harlem,40.79771,-73.94833,Private room,3.07,1,59,60.0,1,4.983606621708336,4.330733340286331,1.0986122886681098,1
Manhattan,Hell's Kitchen,40.76246,-73.99913,Entire home/apt,0.67,1,0,539.0,1,5.017279836814924,3.091042453358316,0.6931471805599453,3
Manhattan,Morningside Heights,40.80897,-73.95651,Entire home/apt,0.21,1,79,556.0,0,4.795790545596741,1.791759469228055,2.70805020110221,3
Manhattan,Harlem,40.82153,-73.95512,Private room,2.17,2,0,238.0,1,3.970291913552122,5.099866427824199,1.3862943611198906,1
Brooklyn,Windsor Terrace,40.65863,-73.98495,Entire home/apt,0.0,1,335,1227.0,2,5.707110264748875,0.0,1.3862943611198906,7
Brooklyn,Bushwick,40.70076,-73.92371,Private room,0.0,1,0,172.0,1,3.9318256327243257,0.0,0.6931471805599453,1
Brooklyn,Williamsburg,40.717,-73.96183,Entire home/apt,1.74,1,11,333.0,1,4.983606621708336,4.127134385045092,0.6931471805599453,2
Manhattan,Lower East Side,40.72147,-73.99181,Entire home/apt,0.3,9,281,333.0,4,5.14166355650266,1.6094379124341003,3.4339872044851463,5
Queens,Ditmars Steinway,40.77556,-73.90866,Private room,0.84,1,43,293.0,1,4.110873864173311,1.9459101490553132,1.3862943611198906,1
Brooklyn,Kensington,40.64293,-73.98043,Private room,2.48,11,16,101.0,1,4.04305126783455,4.07753744390572,0.6931471805599453,1
Manhattan,Harlem,40.80266,-73.95792,Entire home/apt,1.13,1,8,980.0,2,4.812184355372417,3.7376696182833684,0.6931471805599453,3
Manhattan,East Village,40.73082,-73.98693,Entire home/apt,0.64,2,0,1839.0,1,5.081404364984463,3.8066624897703196,1.0986122886681098,5
Queens,Astoria,40.76086,-73.92604,Entire home/apt,0.55,1,0,635.0,1,4.454347296253507,3.258096538021482,1.3862943611198906,1
Manhattan,Midtown,40.75528,-73.98312,Private room,1.53,3,155,317.0,1,4.912654885736052,3.6375861597263857,1.6094379124341003,2
Queens,Flushing,40.75612,-73.82517,Private room,0.53,2,282,204.0,1,4.02535169073515,3.4657359027997265,1.0986122886681098,1
Queens,St. Albans,40.68692,-73.76832,Private room,2.16,5,174,242.0,1,4.189654742026425,4.31748811353631,1.0986122886681098,1
Brooklyn,Bedford-Stuyvesant,40.6812,-73.91148,Private room,4.14,6,237,134.0,1,3.9318256327243257,4.634728988229636,0.6931471805599453,1
Manhattan,Midtown,40.74829,-73.98653,Entire home/apt,0.0,96,342,1819.0,4,5.198497031265826,0.0,3.4339872044851463,4
Brooklyn,Windsor Terrace,40.65895,-73.97768,Entire home/apt,0.02,1,0,1639.0,3,4.3694478524670215,0.6931471805599453,1.791759469228055,2
Brooklyn,Bedford-Stuyvesant,40.6853,-73.95758,Shared room,0.29,3,311,262.0,1,3.828641396489095,2.3978952727983707,1.0986122886681098,1
Manhattan,Washington Heights,40.83495,-73.94682,Entire home/apt,0.0,2,79,1324.0,3,5.017279836814924,0.0,0.6931471805599453,4
Manhattan,Harlem,40.81956,-73.95277,Shared room,2.99,2,7,189.0,1,3.258096538021482,4.127134385045092,1.3862943611198906,1
Manhattan,Harlem,40.80256,-73.95581,Private room,1.18,2,90,129.0,1,4.61512051684126,2.4849066497880004,1.0986122886681098,2
Manhattan,Upper West Side,40.80365,-73.96639,Private room,0.24,4,317,209.0,1,4.2626798770413155,1.3862943611198906,3.4339872044851463,1
Brooklyn,Carroll Gardens,40.68216,-73.99504,Entire home/apt,0.04,1,0,2294.0,3,4.875197323201151,1.0986122886681098,1.791759469228055,2
Brooklyn,Greenpoint,40.73292,-73.95987,Entire home/apt,0.0,1,0,472.0,1,5.5254529391317835,0.0,1.0986122886681098,3
Manhattan,Harlem,40.81561,-73.94823,Private room,1.0,1,256,158.0,1,4.605170185988092,0.6931471805599453,0.6931471805599453,2
Manhattan,Harlem,40.80393,-73.95205,Entire home/apt,0.75,4,25,1089.0,2,5.84354441703136,2.302585092994046,1.0986122886681098,6
Queens,Maspeth,40.71827,-73.90647,Entire home/apt,3.13,1,32,394.0,0,4.394449154672439,4.127134385045092,1.0986122886681098,3
Brooklyn,Fort Greene,40.68562,-73.9693,Entire home/apt,0.63,4,328,1215.0,2,5.111987788356544,3.6109179126442243,2.3978952727983707,4
Brooklyn,Bedford-Stuyvesant,40.68616,-73.92514,Private room,0.77,1,286,155.0,1,3.828641396489095,3.4339872044851463,1.6094379124341003,1
Brooklyn,Fort Greene,40.69492,-73.97061,Entire home/apt,0.07,1,0,458.0,0,5.081404364984463,1.6094379124341003,1.3862943611198906,5
Manhattan,East Harlem,40.79804,-73.93127,Private room,0.0,1,0,174.0,1,3.9318256327243257,0.0,2.6390573296152584,1
Brooklyn,Bushwick,40.70279,-73.9289,Private room,0.06,1,89,317.0,1,3.4657359027997265,1.0986122886681098,2.0794415416798357,1
Queens,Astoria,40.76266,-73.91451,Entire home/apt,1.32,1,148,563.0,0,5.017279836814924,4.499809670330265,0.6931471805599453,3
Manhattan,Murray Hill,40.74736,-73.97838,Private room,0.0,1,19,135.0,1,4.110873864173311,0.0,2.3978952727983707,1
Manhattan,Hell's Kitchen,40.76404,-73.9926,Private room,3.3,2,308,210.0,1,5.170483995038151,4.795790545596741,1.0986122886681098,3
Manhattan,Washington Heights,40.84114,-73.93639,Private room,1.17,3,1,188.0,1,4.248495242049359,3.5263605246161616,1.791759469228055,1
Brooklyn,Sunset Park,40.65683,-73.99959,Entire home/apt,2.75,1,0,605.0,1,4.51085950651685,3.7376696182833684,1.0986122886681098,1
Brooklyn,Williamsburg,40.70899,-73.94063,Private room,0.0,2,0,206.0,1,3.828641396489095,0.0,1.791759469228055,1
Brooklyn,Williamsburg,40.71032,-73.95687,Private room,0.0,1,0,108.0,1,4.189654742026425,0.0,1.0986122886681098,1
Manhattan,Upper East Side,40.78237,-73.95226,Private room,2.58,1,180,105.0,1,4.564348191467836,3.58351893845611,1.0986122886681098,1
Staten Island,Stapleton,40.63464,-74.07842,Private room,0.48,3,362,75.0,1,4.02535169073515,2.6390573296152584,0.6931471805599453,1
Brooklyn,Flatbush,40.65272,-73.96127,Private room,1.09,3,298,182.0,1,4.189654742026425,3.367295829986474,1.3862943611198906,1
Manhattan,SoHo,40.72528,-74.00317,Entire home/apt,0.6,1,15,405.0,0,5.303304908059076,2.833213344056216,1.3862943611198906,3
Manhattan,Hell's Kitchen,40.76497,-73.9933,Entire home/apt,0.0,1,0,571.0,1,5.170483995038151,0.0,0.6931471805599453,4
Queens,Forest Hills,40.72391,-73.84407,Entire home/apt,2.64,2,336,1919.0,3,5.1298987149230735,4.897839799950911,1.3862943611198906,3
Queens,Jackson Heights,40.7489,-73.87549,Private room,4.69,1,167,198.0,1,3.9318256327243257,3.044522437723423,1.0986122886681098,1
Manhattan,Financial District,40.70892,-74.01325,Entire home/apt,0.02,1,0,883.0,1,4.875197323201151,0.6931471805599453,2.70805020110221,2
Queens,Astoria,40.76235,-73.92138,Entire home/apt,4.21,2,79,416.0,0,4.948759890378168,2.833213344056216,1.0986122886681098,1
Manhattan,East Harlem,40.80203,-73.93885,Shared room,1.48,1,0,168.0,1,4.110873864173311,2.8903717578961645,0.6931471805599453,1
Manhattan,Upper West Side,40.80337,-73.96511,Private room,0.0,1,0,322.0,1,4.248495242049359,0.0,3.044522437723423,1
Manhattan,East Village,40.7288,-73.98058,Entire home/apt,0.95,1,7,378.0,0,5.303304908059076,1.9459101490553132,1.0986122886681098,5
Manhattan,Hell's Kitchen,40.76537,-73.98855,Private room,1.25,3,90,333.0,1,4.795790545596741,3.4965075614664802,1.0986122886681098,3
Manhattan,Upper West Side,40.78558,-73.9726,Private room,1.89,1,300,130.0,1,4.948759890378168,5.176149732573829,0.6931471805599453,1
Manhattan,Midtown,40.75341,-73.98504,Entire home/apt,2.6,1,339,1058.0,2,6.0473721790462776,4.07753744390572,1.791759469228055,6
Brooklyn,Williamsburg,40.70412,-73.93555,Private room,0.02,2,0,242.0,1,4.248495242049359,0.6931471805599453,2.70805020110221,1
Manhattan,Upper East Side,40.77532,-73.95132,Entire home/apt,0.0,1,0,1225.0,2,6.478509642208569,0.0,1.0986122886681098,6
Brooklyn,Williamsburg,40.70706,-73.95071,Entire home/apt,1.06,1,5,1377.0,2,4.882801922586371,4.23410650459726,1.6094379124341003,1
Bronx,Morris Heights,40.85324,-73.92143,Private room,0.0,1,363,136.0,1,5.484796933490655,0.0,0.6931471805599453,5
Brooklyn,Crown Heights,40.67752,-73.96029,Entire home/apt,0.0,1,364,856.0,1,5.017279836814924,0.0,4.110873864173311,5
Queens,Ridgewood,40.70605,-73.89928,Private room,0.17,1,0,181.0,1,3.8918202981106265,1.9459101490553132,1.0986122886681098,1
Brooklyn,Kensington,40.64557,-73.98097,Entire home/apt,0.43,1,268,650.0,1,4.61512051684126,1.0986122886681098,0.6931471805599453,1
Bronx,Pelham Bay,40.84735,-73.83095,Shared room,0.0,1,88,254.0,1,3.9318256327243257,0.0,0.6931471805599453,1
Brooklyn,East Flatbush,40.65643,-73.91875,Private room,0.0,9,365,113.0,1,4.394449154672439,0.0,2.0794415416798357,2
Brooklyn,Bedford-Stuyvesant,40.67851,-73.93071,Entire home/apt,0.12,14,53,333.0,0,5.707110264748875,0.6931471805599453,0.6931471805599453,6
Queens,Astoria,40.75959,-73.92439,Entire home/apt,0.04,1,0,270.0,0,4.61512051684126,1.0986122886681098,0.6931471805599453,1
Brooklyn,Bushwick,40.69432,-73.90658,Entire home/apt,1.15,3,0,1301.0,2,5.017279836814924,2.8903717578961645,1.0986122886681098,4
Brooklyn,Kensington,40.64109,-73.97503,Private room,0.06,1,0,132.0,1,3.9318256327243257,0.6931471805599453,0.6931471805599453,1
Queens,Astoria,40.77607,-73.92876,Private room,0.0,2,310,210.0,1,4.2626798770413155,0.0,1.0986122886681098,1
