id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,square_feet,bedrooms,amenities_count,price_log,reviews_log,nights_log,reviews,nights,Predicted_Price,Price_Suggestion_Diff
4791964,Bohemian Retreat in Williamsburg,1725974,Elani,Brooklyn,Williamsburg,40.70973,-73.96056,Private room,100,1,0,,0,1,0,100,1,2,4.615120517,0,0.693147181,0,1,95.62021,-4.37979126
9028527,Sunny duplex near Central Park,1584064,Adrienne,Manhattan,Harlem,40.80093,-73.95012,home/apt,165,1,0,,0,2,0,676,1,5,5.111987788,0,0.693147181,0,1,172.2039,7.203903198
13431664,Private Condo Room w/ Patio,74727409,Agustina,Bronx,Longwood,40.81937,-73.90978,Private room,45,2,68,30-05-2019,1.83,1,156,143,1,1,3.828641396,4.234106505,1.098612289,68,2,45.030743,0.030742645
16133101,Sunny Room in Bed Stuy Brooklyn,1626704,Meghan,Brooklyn,Bedford-Stuyvesant,40.69512,-73.94978,Private room,75,2,55,30-12-2018,1.95,1,0,150,1,1,4.33073334,4.025351691,1.098612289,55,2,71.68092,-3.319076538
33686419,Prime Williamsburg 2BR w/ NYC View -Long Term Only,82742663,Scott,Brooklyn,Williamsburg,40.71948,-73.96376,home/apt,150,30,1,29-04-2019,0.42,1,160,1201,3,5,5.017279837,0.693147181,3.433987204,1,30,155.20793,5.207931519
31149078,Sharing room for FEMALE #2,167620568,Mikosya,Brooklyn,Brighton Beach,40.5776,-73.96231,Shared room,30,1,1,23-06-2019,1,2,364,219,1,1,3.433987204,0.693147181,0.693147181,1,1,30.935041,0.935041428
1644133,Large Spacious Apt For Sublet,8726014,ELouise,Brooklyn,East Flatbush,40.63205,-73.94587,home/apt,90,1,5,03-05-2019,0.08,1,361,885,,3,4.510859507,1.791759469,0.693147181,5,1,128.9551,38.95509338
30852793,Spacious Room with natural light in Forest Hill,206025860,Angelina,Queens,Forest Hills,40.72223,-73.84647,Private room,37,1,1,01-01-2019,0.16,1,249,212,1,1,3.63758616,0.693147181,0.693147181,1,1,38.842003,1.842002869
35034032,Sonder | 116 John | Vibrant 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70861,-74.00479,home/apt,137,29,0,,0,327,347,,1,3,4.927253685,0,3.401197382,0,29,168.9128,31.91279602
9185696,Excellent 1 Bedroom Apt. in Queens,47790995,Harman,Queens,Queens Village,40.71846,-73.75584,home/apt,75,5,85,25-05-2019,1.9,1,332,1018,,3,4.33073334,4.454347296,1.791759469,85,5,76.595215,1.595214844
21023888,Almost a Hotel Room // Cozy Private Room,6378149,Laurel,Brooklyn,Bushwick,40.69835,-73.91644,Private room,50,2,57,23-06-2019,2.68,3,18,138,1,1,3.931825633,4.060443011,1.098612289,57,2,50.6692,0.669200897
5885101,one large private bedroom/ two bedroom apartment,21364540,Francisca,Brooklyn,Williamsburg,40.70217,-73.93737,Private room,60,4,3,02-09-2017,0.09,2,25,70,1,1,4.110873864,1.386294361,1.609437912,3,4,60.04835,0.048351288
12411380,Small Bedroom Steps From the 1 Train,67123961,Carole,Manhattan,Harlem,40.82088,-73.95628,Private room,50,2,12,28-08-2017,0.31,2,0,126,1,1,3.931825633,2.564949357,1.098612289,12,2,50.943024,0.943023682
27552471,Best Brighton Beach welcoming for your stay!,25899890,Youssef,Brooklyn,Brighton Beach,40.57762,-73.96051,home/apt,99,2,2,16-09-2018,0.19,1,0,455,,2,4.605170186,1.098612289,1.098612289,2,2,99.34454,0.344543457
298854,"Low$pacious in Williamsburg, Bklyn",1412944,Jason,Brooklyn,Williamsburg,40.71635,-73.94609,Private room,75,3,0,,0,1,358,288,1,1,4.33073334,0,1.386294361,0,3,73.50519,-1.494812012
19914250,Close to all NYC! Perfect place and cozy room,48972208,Yuri,Manhattan,Hell's Kitchen,40.75996,-73.99798,Private room,89,1,0,,0,1,0,239,1,1,4.49980967,0,0.693147181,0,1,89.5393,0.539299011
17545363,Modern Apartment Bayridge/Brooklyn- Sleeps 6,119029523,Ebada,Brooklyn,Fort Hamilton,40.62067,-74.02942,home/apt,150,5,4,18-06-2019,1.9,3,312,804,1,4,5.017279837,1.609437912,1.791759469,4,5,150.04102,0.041015625
22001233,NYC Gallery,12927770,Anton,Manhattan,Upper East Side,40.77995,-73.95621,home/apt,150,3,0,,0,1,0,,1,3,5.017279837,0,1.386294361,0,3,157.57648,7.576477051
21366948,"Best of the west! Sunny,quiet&huge! Ideal location",154714898,Gil,Manhattan,Upper West Side,40.78584,-73.97342,home/apt,350,5,31,30-06-2019,1.54,1,166,,,7,5.860786223,3.465735903,1.791759469,31,5,359.80344,9.803436279
14044731,One bedroom apartment for rent in West Harlem,47260217,Tess,Manhattan,Harlem,40.82287,-73.9518,Private room,38,7,2,27-07-2016,0.06,1,0,173,1,1,3.663561646,1.098612289,2.079441542,2,7,39.12416,1.124160767
34483427,Mesmerizing Central Park View Awaits You!,260425153,Park Lane,Manhattan,Midtown,40.76471,-73.97454,Private room,475,1,0,,0,14,361,95,1,7,6.165417854,0,0.693147181,0,1,328.0119,-146.9880981
6196265,Charming House in Astoria,10618197,Ambre,Queens,Ditmars Steinway,40.7802,-73.90913,home/apt,150,7,1,02-07-2015,0.02,1,0,957,2,3,5.017279837,0.693147181,2.079441542,1,7,133.41812,-16.58187866
2908417,Huge Room in Brooklyn Loft,10593364,Jeffrey,Brooklyn,Bedford-Stuyvesant,40.69924,-73.94057,Private room,42,7,6,10-09-2017,0.1,1,0,249,1,1,3.761200116,1.945910149,2.079441542,6,7,46.245445,4.245445251
24464665,Spacious private bedroom with high ceilings,28046572,Dier,Brooklyn,Bedford-Stuyvesant,40.68869,-73.93449,Private room,35,20,1,16-07-2018,0.08,1,0,277,1,1,3.583518938,0.693147181,3.044522438,1,20,37.08731,2.087310791
27527902,Cozy 1 bedroom apartment in trendy Bushwick.,101144679,Jorge,Brooklyn,Bushwick,40.6944,-73.9242,home/apt,90,3,26,15-06-2019,2.43,1,3,1058,2,1,4.510859507,3.295836866,1.386294361,26,3,90.20204,0.202041626
10576498,Cozy Room in an Eclectic Vintage Styled Apt.,1424084,Claire,Brooklyn,Bushwick,40.69349,-73.91109,Private room,50,1,9,26-05-2019,0.92,1,179,113,1,1,3.931825633,2.302585093,0.693147181,9,1,49.244488,-0.755512238
8276819,International Meeting Place_Room 3•,43371802,Sinaly,Brooklyn,Flatlands,40.62841,-73.92591,Private room,130,4,3,19-05-2019,0.07,5,364,,1,2,4.875197323,1.386294361,1.609437912,3,4,129.71828,-0.281723022
15927523,Newly renovated ground floor apt in Williamsburg,103349564,Jennifer,Brooklyn,Williamsburg,40.71463,-73.96474,home/apt,250,2,53,06-07-2019,1.68,1,2,2478,4,3,5.525452939,3.988984047,1.098612289,53,2,228.16124,-21.83876038
15984905,Single room 2 (4R),102466916,Luca And Kameko,Manhattan,Harlem,40.80762,-73.94446,Private room,50,30,5,18-11-2018,0.16,6,151,111,1,1,3.931825633,1.791759469,3.433987204,5,30,50.426315,0.426315308
14520743,SPACIOUS room TIME SQUARE,33518883,Melina,Manhattan,Hell's Kitchen,40.76106,-73.99148,Private room,95,1,23,31-08-2017,0.66,2,0,196,,2,4.564348191,3.17805383,0.693147181,23,1,94.88229,-0.117706299
2349737,NYC Apt - Close to Metro & Mnhtn,11722972,Karen,Queens,Rego Park,40.73243,-73.86773,home/apt,275,30,9,03-08-2017,0.14,1,342,1551,4,5,5.620400866,2.302585093,3.433987204,9,30,183.82774,-91.17225647
20760274,"New Building w/ Rooftop & Laundry, Cozy Room",24417778,Auni (Masroor),Brooklyn,Bedford-Stuyvesant,40.67927,-73.94758,Private room,88,4,1,15-09-2017,0.05,1,0,178,1,3,4.48863637,0.693147181,1.609437912,1,4,85.7394,-2.260597229
19691986,Beautiful Comfortable Historic Brownstone,138713312,M,Manhattan,Harlem,40.80832,-73.95275,Private room,115,2,93,23-06-2019,3.92,1,129,296,1,3,4.753590191,4.543294782,1.098612289,93,2,114.7577,-0.242301941
18254314,"St. Marks, East Village penthouse loft w/ patio!",100288,Tiff & David,Manhattan,East Village,40.72842,-73.98679,Private room,140,4,11,12-12-2017,0.42,1,0,115,1,1,4.94875989,2.48490665,1.609437912,11,4,118.62973,-21.37026978
19691853,Perfect 1 bedroom for short or extended stay.,106955062,Arelis,Manhattan,Harlem,40.81143,-73.94935,home/apt,100,3,16,13-05-2019,0.66,1,0,682,,3,4.615120517,2.833213344,1.386294361,16,3,102.464134,2.464134216
1533652,Charming Central Park Studio: Summer Park Strolls!,8178950,Mari,Manhattan,Upper West Side,40.78357,-73.97268,home/apt,121,7,76,30-06-2019,1.11,1,151,1223,2,1,4.804021045,4.343805422,2.079441542,76,7,122.600044,1.60004425
24541992,Quaint Studio in FiDi by Sonder,12243051,Sonder,Manhattan,Financial District,40.70558,-74.00845,home/apt,175,29,1,05-05-2019,0.45,96,290,1093,2,5,5.170483995,0.693147181,3.401197382,1,29,237.68607,62.68606567
35604423,Battery Park Studio with a View,241551759,Artemis,Manhattan,Financial District,40.70417,-74.01511,home/apt,200,9,0,,0,1,15,786,2,5,5.303304908,0,2.302585093,0,9,194.54018,-5.459823608
16390662,room with view and bath,106291193,Mathilde,Queens,Flushing,40.7408,-73.82708,Private room,35,1,0,,0,1,0,292,1,1,3.583518938,0,0.693147181,0,1,50.19763,15.19763184
13898236,2 Floor Condo in Williamsburg with Pvt Terrace,2962330,Thobey,Brooklyn,Williamsburg,40.71684,-73.94578,home/apt,250,1,0,,0,1,0,631,1,3,5.525452939,0,0.693147181,0,1,209.63118,-40.36882019
18517584,Amazing 2-bdrm apartment in Greenpoint with garden,550009,Jenya,Brooklyn,Greenpoint,40.72215,-73.94203,home/apt,137,4,0,,0,1,0,632,1,2,4.927253685,0,1.609437912,0,4,140.28134,3.281341553
21733510,Beautiful 1 bedroom in bedstuy,60153355,Ameyo,Brooklyn,Bedford-Stuyvesant,40.67984,-73.95044,home/apt,120,11,8,04-01-2019,0.42,1,189,913,2,3,4.795790546,2.197224577,2.48490665,8,11,123.00934,3.009338379
35533434,Upscale Deluxe Queen Hotel Room in Soho!,264478123,The Broome Hotel,Manhattan,SoHo,40.7207,-74.00034,Private room,100,1,0,,0,4,353,256,1,1,4.615120517,0,0.693147181,0,1,98.50618,-1.49382019
406926,Nolita apt. with private garden,2027134,Marie-Helene,Manhattan,Nolita,40.7234,-73.99439,home/apt,269,28,81,03-07-2019,0.93,1,122,1173,,3,5.598421959,4.406719247,3.36729583,81,28,159.16519,-109.8348083
16179862,Clean and Comfy Private Bedroom,95766078,Alex,Brooklyn,Bedford-Stuyvesant,40.68367,-73.95101,Private room,75,1,0,,0,2,0,288,1,1,4.33073334,0,0.693147181,0,1,69.459915,-5.540084839
31498735,NEW Perfect private room near Two Bridges IV,170263842,Sultan,Manhattan,Lower East Side,40.7096,-73.98703,Private room,71,15,0,,0,4,185,305,1,1,4.276666119,0,2.772588722,0,15,72.96346,1.96346283
20137576,Room in a charming and spacious apartment in DUMBO,19990362,Sara,Brooklyn,Vinegar Hill,40.70149,-73.98091,Private room,69,5,5,19-04-2019,0.22,1,166,308,1,1,4.248495242,1.791759469,1.791759469,5,5,69.79923,0.799232483
31918252,Private Bedroom & Living Room in Sunny Apt,53300414,Monica,Brooklyn,Gowanus,40.66938,-73.99164,Private room,95,1,4,16-06-2019,0.93,2,59,186,,1,4.564348191,1.609437912,0.693147181,4,1,86.35841,-8.641586304
22281854,2 Queen Beds in Private bedroom Safe neighborhood,80601038,Shelley,Queens,Forest Hills,40.72761,-73.84109,Private room,83,1,25,15-06-2019,1.35,2,361,180,1,2,4.430816799,3.258096538,0.693147181,25,1,81.59203,-1.407966614
19948618,Amazing studio step away from Time Square/54B,48146336,Irina,Manhattan,Hell's Kitchen,40.76309,-73.99214,home/apt,130,30,7,29-06-2019,0.34,20,311,863,2,2,4.875197323,2.079441542,3.433987204,7,30,129.88762,-0.112380981
13072490,Large apartment in charming neighborhood,19414202,Marie Clare,Brooklyn,Greenpoint,40.73046,-73.95706,home/apt,165,3,8,13-05-2017,0.22,1,0,1306,4,4,5.111987788,2.197224577,1.386294361,8,3,168.99474,3.994735718
2157550,"2BD True Loft, Hip & Artsy Location",11010011,Adrien,Brooklyn,Bushwick,40.70751,-73.92058,home/apt,130,5,9,26-06-2017,0.18,1,0,541,1,1,4.875197323,2.302585093,1.791759469,9,5,115.96276,-14.03723907
11544438,Clean Room in Prime Hip LES,35664937,Zachary,Manhattan,Lower East Side,40.71713,-73.98906,Private room,65,1,14,01-10-2016,0.35,1,0,215,1,1,4.189654742,2.708050201,0.693147181,14,1,84.32662,19.32662201
3378404,WHOLE LARGE 1-BEDROOM APARTMENT,3463555,David,Manhattan,Washington Heights,40.85304,-73.93555,home/apt,88,2,0,,0,1,0,825,2,1,4.48863637,0,1.098612289,0,2,86.37203,-1.627967834
16487967,Private Room in 4BR Modern Manhattan Apartment,24752198,Brando,Manhattan,Upper West Side,40.80347,-73.96607,Private room,38,3,1,30-01-2017,0.03,1,0,111,1,1,3.663561646,0.693147181,1.386294361,1,3,68.44919,30.44918823
12902686,BayRidge Brooklyn Apartment,70686576,Fotini,Brooklyn,Fort Hamilton,40.61707,-74.03473,home/apt,110,1,1,23-06-2016,0.03,1,0,918,1,1,4.709530201,0.693147181,0.693147181,1,1,108.04832,-1.951683044
1156499,MODERN/ SUBWAY/TERRACE/LOFT/ LARGE MASTER BEDROOM,5644215,LiVi,Brooklyn,Greenpoint,40.72897,-73.95132,Private room,152,5,13,02-01-2019,0.17,1,241,255,1,4,5.030437921,2.63905733,1.791759469,13,5,153.3843,1.384292603
19714903,Charming One Bedroom Apt in West Chelsea,8706651,Theresa,Manhattan,Chelsea,40.74862,-74.00237,home/apt,150,2,1,27-04-2019,0.41,1,0,645,1,3,5.017279837,0.693147181,1.098612289,1,2,158.47658,8.476577759
33515695,Private Room near to Manhattan,29470566,Lidu,Queens,Astoria,40.76799,-73.90995,Private room,65,1,6,29-04-2019,1.96,1,31,324,1,1,4.189654742,1.945910149,0.693147181,6,1,63.16268,-1.83731842
35966672,Iconic Tribeca Loft,87007791,Dion,Manhattan,Tribeca,40.71878,-74.00491,home/apt,380,5,0,,0,1,73,329,0,7,5.942799375,0,1.791759469,0,5,381.1529,1.152893066
30387788,"Dapper Times Square 1BR w/ Indoor pool, Gym by Blueground",107434423,Blueground,Manhattan,Theater District,40.76139,-73.98521,home/apt,276,30,0,,0,232,206,2420,3,5,5.624017506,0,3.433987204,0,30,276.11856,0.118560791
9756258,Room for Female-Upper West Side,11513145,Jessica,Manhattan,Upper West Side,40.78641,-73.97739,Private room,65,1,2,08-01-2016,0.05,1,0,218,1,1,4.189654742,1.098612289,0.693147181,2,1,92.54224,27.54223633
24632590,"Apt near ferry,verrazano brdg, RUMC,buses NYC wifi",32162495,Mostafa,Staten Island,Tompkinsville,40.6326,-74.09099,home/apt,199,1,36,23-06-2019,2.51,3,171,1292,2,5,5.298317367,3.610917913,0.693147181,36,1,197.8419,-1.158096313
22563782,Sunny Studio in Greenpoint - Private Bath/Kitchen,8203031,Jess,Brooklyn,Greenpoint,40.72188,-73.94355,Private room,150,3,8,01-07-2019,0.48,1,27,256,1,4,5.017279837,2.197224577,1.386294361,8,3,161.65965,11.65965271
367042,Eastern Parkway Brooklyn 1BR Flat,774128,Andre,Brooklyn,Crown Heights,40.66847,-73.94875,home/apt,125,5,1,04-09-2014,0.02,1,0,2532,4,3,4.836281907,0.693147181,1.791759469,1,5,121.577385,-3.422615051
16569554,Bright room Williamsburg off Bedford,1535167,Danielle,Brooklyn,Williamsburg,40.71681,-73.96296,Private room,69,2,10,01-01-2019,0.34,1,0,120,1,1,4.248495242,2.397895273,1.098612289,10,2,71.59513,2.59513092
23900717,Wyndham Midtown 45 (2 Bedroom Presidential) 9A,100238132,Michael,Manhattan,Midtown,40.75181,-73.97137,home/apt,339,3,34,14-12-2018,2.26,12,0,967,2,7,5.828945618,3.555348061,1.386294361,34,3,349.0667,10.06671143
22292865,"BEDSTUY BK - PAD
SHORT/ LONG TERM STAYS
NO EVENTS",132130978,Mrs.,Brooklyn,Bedford-Stuyvesant,40.68644,-73.93967,home/apt,150,1,50,30-06-2019,2.96,1,335,767,1,4,5.017279837,3.931825633,0.693147181,50,1,150.31415,0.314147949
23584507,♥Private Master Bath | Express Train+Free Parking☆,34177401,Nick,Brooklyn,East New York,40.67563,-73.87866,home/apt,86,1,154,05-07-2019,9.53,2,311,910,2,3,4.465908119,5.043425117,0.693147181,154,1,89.61506,3.615058899
28565575,Central & Cozy Brooklyn Home,215591956,Magdalena,Brooklyn,East New York,40.67111,-73.87083,home/apt,160,2,22,23-06-2019,2.38,1,48,796,1,5,5.081404365,3.135494216,1.098612289,22,2,162.35501,2.355010986
23920657,Private Confortable Queen size Bedroom in UES.,132485563,Ali,Manhattan,Upper East Side,40.77038,-73.95273,Private room,105,5,2,30-09-2018,0.14,2,342,254,1,1,4.663439094,1.098612289,1.791759469,2,5,84.738914,-20.26108551
14176286,Unique Cozy Designer Loft 1 stop to Manhattan,4043259,Tiffany,Brooklyn,Greenpoint,40.72521,-73.95575,Private room,67,2,103,07-07-2019,2.94,2,126,164,1,1,4.219507705,4.644390899,1.098612289,103,2,66.9071,-0.092903137
21965717,Spacious South Slope Apt in Perfect Location!,8331436,Jesse,Brooklyn,South Slope,40.66724,-73.99023,Private room,109,2,4,14-01-2018,0.21,1,0,136,1,2,4.700480366,1.609437912,1.098612289,4,2,109.97938,0.979377747
32291826,Charming Bedroom in Quintessential Brooklyn Home,36211911,Matthew,Brooklyn,Williamsburg,40.71751,-73.94474,Private room,80,1,0,,0,1,0,318,1,1,4.394449155,0,0.693147181,0,1,74.93479,-5.065208435
29835159,Bright and Comfortable Home in Brooklyn,16398154,Jennifer,Brooklyn,Prospect Heights,40.68162,-73.96818,home/apt,149,2,8,29-04-2019,1,1,0,827,2,1,5.010635294,2.197224577,1.098612289,8,2,132.2119,-16.7881012
32740475,Sonder | The Nash | Cozy Studio + Grilling Area,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74835,-73.97612,home/apt,244,2,9,13-06-2019,2.31,327,133,,2,5,5.501258211,2.302585093,1.098612289,9,2,242.4159,-1.584106445
13151072,Apartment in a heart of NY,52049429,Natalia,Manhattan,Hell's Kitchen,40.75989,-73.98832,home/apt,70,2,112,24-06-2019,2.97,1,11,731,1,1,4.262679877,4.727387819,1.098612289,112,2,73.050064,3.050064087
30348624,Better Home Inn,227872371,Better Home,Queens,Springfield Gardens,40.66272,-73.76849,home/apt,89,1,88,06-07-2019,12.05,2,253,2039,4,3,4.49980967,4.48863637,0.693147181,88,1,102.415054,13.41505432
9976190,Two Bedroom Apartment,46976876,Carolina,Manhattan,East Village,40.72537,-73.99054,home/apt,250,2,0,,0,2,0,760,1,4,5.525452939,0,1.098612289,0,2,197.93294,-52.06706238
26022104,Cosy condo in Williamsburg with amazing rooftop,144345250,David,Brooklyn,Williamsburg,40.71552,-73.94263,Private room,110,2,0,,0,1,0,193,1,3,4.709530201,0,1.098612289,0,2,108.15033,-1.84967041
22232425,1 Bedroom with a lot of Sunshine,162459728,Chikako,Manhattan,Harlem,40.80639,-73.94834,home/apt,82,2,0,,0,1,0,1219,2,2,4.418840608,0,1.098612289,0,2,92.33185,10.33184814
29917648,Perfect Studio apartment in heart of Sheepsheadbay,9059810,Vlad,Brooklyn,Midwood,40.61429,-73.94779,home/apt,88,2,0,,0,3,89,911,,1,4.48863637,0,1.098612289,0,2,100.9487,12.94869995
29251636,LUXURY Brooklyn Brownstone 1 block from train,220378888,Eg,Brooklyn,Bay Ridge,40.63093,-74.02363,home/apt,175,1,27,18-06-2019,3.07,1,276,,0,5,5.170483995,3.33220451,0.693147181,27,1,170.2728,-4.727203369
19699218,"Clean, Big, Sunny Room in Little Italy/Chinatown!",138784297,Andre,Manhattan,Chinatown,40.71353,-73.99632,Private room,115,2,18,08-10-2018,0.74,1,0,116,1,1,4.753590191,2.944438979,1.098612289,18,2,108.71295,-6.28704834
7866421,"Big Sunny Room in BedStuy, Brooklyn",40511631,Joey,Brooklyn,Bedford-Stuyvesant,40.68506,-73.93867,Private room,36,2,6,25-06-2017,0.13,2,0,83,1,1,3.610917913,1.945910149,1.098612289,6,2,38.465004,2.465003967
11085352,"Amazing Williamsburg, Brooklyn Apt.",10994250,Jerry,Brooklyn,Williamsburg,40.70925,-73.94909,Private room,50,1,0,,0,1,0,260,1,1,3.931825633,0,0.693147181,0,1,67.11339,17.11338806
29336922,LUXURY 2BR CONDO APT IN THE HEART OF BROOKLYN,217568399,Kelly,Brooklyn,Bath Beach,40.60319,-73.99591,home/apt,150,1,13,02-01-2019,1.54,1,0,393,0,4,5.017279837,2.63905733,0.693147181,13,1,152.80096,2.800964355
26274952,Entire Apartment in House! 20mins to FREE ferry!,145536848,Petya,Staten Island,Concord,40.60307,-74.08441,home/apt,100,1,25,01-07-2019,5.64,1,72,,2,2,4.615120517,3.258096538,0.693147181,25,1,101.394966,1.394966125
7818701,Brooklyn Studio near ALL subways,41162207,Edixon,Brooklyn,Fort Greene,40.68854,-73.97789,home/apt,85,2,4,20-01-2017,0.13,1,0,381,0,1,4.454347296,1.609437912,1.098612289,4,2,91.73275,6.732749939
12095636,Sunny Artesian apartment,64846981,Maria,Brooklyn,Bushwick,40.69993,-73.92504,Private room,90,2,6,08-05-2017,0.15,1,358,111,1,2,4.510859507,1.945910149,1.098612289,6,2,92.405174,2.405174255
34744587,"HARLEM: Renovated, Cozy. 15min train to Times Sq",260599513,Lewis,Manhattan,Harlem,40.81151,-73.94159,Private room,57,2,1,05-07-2019,1,1,34,267,1,1,4.060443011,0.693147181,1.098612289,1,2,59.11659,2.116588593
27356337,Bright & Bohemian UES 1 BR - Whole Apt!,61100797,Haley,Manhattan,Upper East Side,40.76841,-73.95402,home/apt,180,2,23,16-06-2019,2.04,1,2,1032,2,4,5.198497031,3.17805383,1.098612289,23,2,193.75955,13.759552
9475136,Williamsburg Room & Private Bath,13034246,Clinton,Brooklyn,Williamsburg,40.71642,-73.95298,Private room,90,1,0,,0,1,0,314,1,1,4.510859507,0,0.693147181,0,1,85.86577,-4.134231567
22174455,Adorable Hamilton Heights Apartment,5132258,Jessica,Manhattan,Harlem,40.82434,-73.95066,home/apt,200,3,14,09-03-2019,0.73,2,0,560,0,4,5.303304908,2.708050201,1.386294361,14,3,198.45944,-1.540557861
27831402,Bright Williamsburg room with huge private terrace,110674731,Ben,Brooklyn,Williamsburg,40.71247,-73.94548,Private room,70,1,2,05-09-2018,0.18,1,0,164,1,1,4.262679877,1.098612289,0.693147181,2,1,65.24689,-4.753112793
34656150,Private Room in prime Brooklyn,96379433,Satish,Brooklyn,Sunset Park,40.66064,-73.99888,Private room,40,1,4,20-05-2019,2.14,2,250,163,1,1,3.713572067,1.609437912,0.693147181,4,1,42.875385,2.875385284
32236681,Sonder | Wall Street | Eclectic 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,40.70615,-74.01243,Private room,262,2,6,05-06-2019,1.59,327,328,180,1,3,5.572154032,1.945910149,1.098612289,6,2,236.92711,-25.07289124
