id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,amenities,square_feet,bedrooms
1644133,Large Spacious Apt For Sublet,8726014,ELouise,Brooklyn,East Flatbush,40.63205,-73.94587,Entire home/apt,90,1,5,2019-05-03,0.08,1,361,"{""Kitchen"", ""Washer"", ""Wifi""}",885.0,
30852793,Spacious Room with natural light in Forest Hill,206025860,Angelina,Queens,Forest Hills,40.72223,-73.84647,Private room,37,1,1,2019-01-01,0.16,1,249,"{""Refrigerator""}",212.0,1.0
35034032,Sonder | 116 John | Vibrant 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70861,-74.00479,Entire home/apt,137,29,0,,,327,347,"{""Wifi"", ""Microwave"", ""Refrigerator""}",,1.0
9185696,Excellent 1 Bedroom Apt. in Queens,47790995,Harman,Queens,Queens Village,40.71846,-73.75584,Entire home/apt,75,5,85,2019-05-25,1.9,1,332,"{""Wifi"", ""Kitchen"", ""Washer""}",1018.0,
21023888,Almost a Hotel Room // Cozy Private Room,6378149,Laurel,Brooklyn,Bushwick,40.69835,-73.91644,Private room,50,2,57,2019-06-23,2.68,3,18,"{""Wifi""}",138.0,1.0
5885101,one large private bedroom/ two bedroom apartment,21364540,Francisca,Brooklyn,Williamsburg,40.70217,-73.93737,Private room,60,4,3,2017-09-02,0.09,2,25,"{""Washer""}",70.0,1.0
12411380,Small Bedroom Steps From the 1 Train,67123961,Carole,Manhattan,Harlem,40.82088,-73.95628,Private room,50,2,12,2017-08-28,0.31,2,0,"{""Microwave""}",126.0,1.0
27552471,Best Brighton Beach welcoming for your stay!,25899890,Youssef,Brooklyn,Brighton Beach,40.57762,-73.96051,Entire home/apt,99,2,2,2018-09-16,0.19,1,0,"{""Refrigerator"", ""Washer""}",455.0,
298854,"Low$pacious in Williamsburg, Bklyn",1412944,Jason,Brooklyn,Williamsburg,40.71635,-73.94609,Private room,75,3,0,,,1,358,"{""Hot water""}",288.0,1.0
19914250,Close to all NYC! Perfect place and cozy room,48972208,Yuri,Manhattan,Hell's Kitchen,40.75996,-73.99798,Private room,89,1,0,,,1,0,"{""Refrigerator""}",239.0,1.0
17545363,Modern Apartment Bayridge/Brooklyn- Sleeps 6,119029523,Ebada,Brooklyn,Fort Hamilton,40.62067,-74.02942,Entire home/apt,150,5,4,2019-06-18,1.9,3,312,"{""Kitchen"", ""Hot water"", ""Heating"", ""Washer""}",804.0,1.0
22001233,NYC Gallery,12927770,Anton,Manhattan,Upper East Side,40.77995,-73.95621,Entire home/apt,150,3,0,,,1,0,"{""Heating"", ""Refrigerator"", ""Washer""}",,1.0
21366948,"Best of the west! Sunny,quiet&huge! Ideal location",154714898,Gil,Manhattan,Upper West Side,40.78584,-73.97342,Entire home/apt,350,5,31,2019-06-30,1.54,1,166,"{""Washer"", ""Refrigerator"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Microwave"", ""Heating""}",,
14044731,One bedroom apartment for rent in West Harlem,47260217,Tess,Manhattan,Harlem,40.82287,-73.9518,Private room,38,7,2,2016-07-27,0.06,1,0,"{""Microwave""}",173.0,1.0
34483427,Mesmerizing Central Park View Awaits You!,260425153,Park Lane,Manhattan,Midtown,40.76471,-73.97454,Private room,475,1,0,,,14,361,"{""Wifi"", ""Microwave"", ""Kitchen"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Refrigerator""}",95.0,1.0
6196265,Charming House in Astoria,10618197,Ambre,Queens,Ditmars Steinway,40.7802,-73.90913,Entire home/apt,150,7,1,2015-07-02,0.02,1,0,"{""Heating"", ""Washer"", ""Hot water""}",957.0,2.0
2908417,Huge Room in Brooklyn Loft,10593364,Jeffrey,Brooklyn,Bedford-Stuyvesant,40.69924,-73.94057,Private room,42,7,6,2017-09-10,0.1,1,0,"{""Microwave""}",249.0,1.0
24464665,Spacious private bedroom with high ceilings,28046572,Dier,Brooklyn,Bedford-Stuyvesant,40.68869,-73.93449,Private room,35,20,1,2018-07-16,0.08,1,0,"{""Kitchen""}",277.0,1.0
27527902,Cozy 1 bedroom apartment in trendy Bushwick.,101144679,Jorge,Brooklyn,Bushwick,40.6944,-73.9242,Entire home/apt,90,3,26,2019-06-15,2.43,1,3,"{""Refrigerator""}",1058.0,2.0
10576498,Cozy Room in an Eclectic Vintage Styled Apt.,1424084,Claire,Brooklyn,Bushwick,40.69349,-73.91109,Private room,50,1,9,2019-05-26,0.92,1,179,"{""Wifi""}",113.0,1.0
8276819,International Meeting Place_Room 3•,43371802,Sinaly,Brooklyn,Flatlands,40.62841,-73.92591,Private room,130,4,3,2019-05-19,0.07,5,364,"{""Microwave"", ""Kitchen""}",,1.0
15927523,Newly renovated ground floor apt in Williamsburg,103349564,Jennifer,Brooklyn,Williamsburg,40.71463,-73.96474,Entire home/apt,250,2,53,2019-07-06,1.68,1,2,"{""Air conditioning"", ""Refrigerator"", ""Washer""}",2478.0,4.0
15984905,Single room 2 (4R),102466916,Luca And Kameko,Manhattan,Harlem,40.80762,-73.94446,Private room,50,30,5,2018-11-18,0.16,6,151,"{""Hot water""}",111.0,1.0
14520743,SPACIOUS room TIME SQUARE,33518883,Melina,Manhattan,Hell's Kitchen,40.76106,-73.99148,Private room,95,1,23,2017-08-31,0.66,2,0,"{""Heating"", ""Hot water""}",196.0,
2349737,NYC Apt - Close to Metro & Mnhtn,11722972,Karen,Queens,Rego Park,40.73243,-73.86773,Entire home/apt,275,30,9,2017-08-03,0.14,1,342,"{""Air conditioning"", ""Refrigerator"", ""Kitchen"", ""Hot water"", ""Microwave""}",1551.0,4.0
20760274,"New Building w/ Rooftop & Laundry, Cozy Room",24417778,Auni (Masroor),Brooklyn,Bedford-Stuyvesant,40.67927,-73.94758,Private room,88,4,1,2017-09-15,0.05,1,0,"{""Hot water"", ""Air conditioning"", ""Washer""}",178.0,1.0
19691986,Beautiful Comfortable Historic Brownstone,138713312,M,Manhattan,Harlem,40.80832,-73.95275,Private room,115,2,93,2019-06-23,3.92,1,129,"{""Hot water"", ""Kitchen"", ""Wifi""}",296.0,1.0
18254314,"St. Marks, East Village penthouse loft w/ patio!",100288,Tiff & David,Manhattan,East Village,40.72842,-73.98679,Private room,140,4,11,2017-12-12,0.42,1,0,"{""Kitchen""}",115.0,1.0
23041312,Sky Boasts Exquisite Studio,40811074,Dening,Manhattan,Hell's Kitchen,40.76208,-73.99932,Entire home/apt,525,3,0,,,1,0,"{""Kitchen"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Wifi"", ""Microwave""}",1292.0,2.0
19691853,Perfect 1 bedroom for short or extended stay.,106955062,Arelis,Manhattan,Harlem,40.81143,-73.94935,Entire home/apt,100,3,16,2019-05-13,0.66,1,0,"{""Air conditioning"", ""Hot water"", ""Wifi""}",682.0,
1533652,Charming Central Park Studio: Summer Park Strolls!,8178950,Mari,Manhattan,Upper West Side,40.78357,-73.97268,Entire home/apt,121,7,76,2019-06-30,1.11,1,151,"{""Hot water""}",1223.0,2.0
24541992,Quaint Studio in FiDi by Sonder,12243051,Sonder,Manhattan,Financial District,40.70558,-74.00845,Entire home/apt,175,29,1,2019-05-05,0.45,96,290,"{""Refrigerator"", ""Air conditioning"", ""Heating"", ""Kitchen"", ""Wifi""}",1093.0,2.0
35604423,Battery Park Studio with a View,241551759,Artemis,Manhattan,Financial District,40.70417,-74.01511,Entire home/apt,200,9,0,,,1,15,"{""Hot water"", ""Microwave"", ""Kitchen"", ""Wifi"", ""Refrigerator""}",786.0,2.0
16390662,room with view and bath,106291193,Mathilde,Queens,Flushing,40.7408,-73.82708,Private room,35,1,0,,,1,0,"{""Washer""}",292.0,1.0
13898236,2 Floor Condo in Williamsburg with Pvt Terrace,2962330,Thobey,Brooklyn,Williamsburg,40.71684,-73.94578,Entire home/apt,250,1,0,,,1,0,"{""Air conditioning"", ""Kitchen"", ""Heating""}",631.0,1.0
18517584,Amazing 2-bdrm apartment in Greenpoint with garden,550009,Jenya,Brooklyn,Greenpoint,40.72215,-73.94203,Entire home/apt,137,4,0,,,1,0,"{""Air conditioning"", ""Hot water""}",632.0,1.0
21733510,Beautiful 1 bedroom in bedstuy,60153355,Ameyo,Brooklyn,Bedford-Stuyvesant,40.67984,-73.95044,Entire home/apt,120,11,8,2019-01-04,0.42,1,189,"{""Microwave"", ""Air conditioning"", ""Wifi""}",913.0,2.0
35533434,Upscale Deluxe Queen Hotel Room in Soho!,264478123,The Broome Hotel,Manhattan,SoHo,40.7207,-74.00034,Private room,100,1,0,,,4,353,"{""Heating""}",256.0,1.0
406926,Nolita apt. with private garden,2027134,Marie-Helene,Manhattan,Nolita,40.7234,-73.99439,Entire home/apt,269,28,81,2019-07-03,0.93,1,122,"{""Heating"", ""Wifi"", ""Air conditioning""}",1173.0,
16179862,Clean and Comfy Private Bedroom,95766078,Alex,Brooklyn,Bedford-Stuyvesant,40.68367,-73.95101,Private room,75,1,0,,,2,0,"{""Wifi""}",288.0,1.0
31498735,NEW Perfect private room near Two Bridges IV,170263842,Sultan,Manhattan,Lower East Side,40.7096,-73.98703,Private room,71,15,0,,,4,185,"{""Air conditioning""}",305.0,1.0
20137576,Room in a charming and spacious apartment in DUMBO,19990362,Sara,Brooklyn,Vinegar Hill,40.70149,-73.98091,Private room,69,5,5,2019-04-19,0.22,1,166,"{""Air conditioning""}",308.0,1.0
31918252,Private Bedroom & Living Room in Sunny Apt,53300414,Monica,Brooklyn,Gowanus,40.66938,-73.99164,Private room,95,1,4,2019-06-16,0.93,2,59,"{""Refrigerator""}",186.0,
22281854,2 Queen Beds in Private bedroom Safe neighborhood,80601038,Shelley,Queens,Forest Hills,40.72761,-73.84109,Private room,83,1,25,2019-06-15,1.35,2,361,"{""Wifi"", ""Washer""}",180.0,1.0
19948618,Amazing studio step away from Time Square/54B,48146336,Irina,Manhattan,Hell's Kitchen,40.76309,-73.99214,Entire home/apt,130,30,7,2019-06-29,0.34,20,311,"{""Refrigerator"", ""Heating""}",863.0,2.0
13072490,Large apartment in charming neighborhood,19414202,Marie Clare,Brooklyn,Greenpoint,40.73046,-73.95706,Entire home/apt,165,3,8,2017-05-13,0.22,1,0,"{""Wifi"", ""Hot water"", ""Washer"", ""Refrigerator""}",1306.0,4.0
2157550,"2BD True Loft, Hip & Artsy Location",11010011,Adrien,Brooklyn,Bushwick,40.70751,-73.92058,Entire home/apt,130,5,9,2017-06-26,0.18,1,0,"{""Air conditioning""}",541.0,1.0
11544438,Clean Room in Prime Hip LES,35664937,Zachary,Manhattan,Lower East Side,40.71713,-73.98906,Private room,65,1,14,2016-10-01,0.35,1,0,"{""Kitchen""}",215.0,1.0
3378404,WHOLE LARGE 1-BEDROOM APARTMENT,3463555,David,Manhattan,Washington Heights,40.85304,-73.93555,Entire home/apt,88,2,0,,,1,0,"{""Washer""}",825.0,2.0
16487967,Private Room in 4BR Modern Manhattan Apartment,24752198,Brando,Manhattan,Upper West Side,40.80347,-73.96607,Private room,38,3,1,2017-01-30,0.03,1,0,"{""Kitchen""}",111.0,1.0
12902686,BayRidge Brooklyn Apartment,70686576,Fotini,Brooklyn,Fort Hamilton,40.61707,-74.03473,Entire home/apt,110,1,1,2016-06-23,0.03,1,0,"{""Hot water""}",918.0,1.0
1156499,MODERN/ SUBWAY/TERRACE/LOFT/ LARGE MASTER BEDROOM,5644215,LiVi,Brooklyn,Greenpoint,40.72897,-73.95132,Private room,152,5,13,2019-01-02,0.17,1,241,"{""Refrigerator"", ""Washer"", ""Kitchen"", ""Wifi""}",255.0,1.0
19714903,Charming One Bedroom Apt in West Chelsea,8706651,Theresa,Manhattan,Chelsea,40.74862,-74.00237,Entire home/apt,150,2,1,2019-04-27,0.41,1,0,"{""Wifi"", ""Kitchen"", ""Hot water""}",645.0,1.0
33515695,Private Room near to Manhattan,29470566,Lidu,Queens,Astoria,40.76799,-73.90995,Private room,65,1,6,2019-04-29,1.96,1,31,"{""Refrigerator""}",324.0,1.0
35966672,Iconic Tribeca Loft,87007791,Dion,Manhattan,Tribeca,40.71878,-74.00491,Entire home/apt,380,5,0,,,1,73,"{""Heating"", ""Refrigerator"", ""Microwave"", ""Wifi"", ""Kitchen"", ""Washer"", ""Air conditioning""}",329.0,0.0
30387788,"Dapper Times Square 1BR w/ Indoor pool, Gym by Blueground",107434423,Blueground,Manhattan,Theater District,40.76139,-73.98521,Entire home/apt,276,30,0,,,232,206,"{""Heating"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Wifi""}",2420.0,3.0
9756258,Room for Female-Upper West Side,11513145,Jessica,Manhattan,Upper West Side,40.78641,-73.97739,Private room,65,1,2,2016-01-08,0.05,1,0,"{""Hot water""}",218.0,1.0
24632590,"Apt near ferry,verrazano brdg, RUMC,buses NYC wifi",32162495,Mostafa,Staten Island,Tompkinsville,40.6326,-74.09099,Entire home/apt,199,1,36,2019-06-23,2.51,3,171,"{""Hot water"", ""Heating"", ""Air conditioning"", ""Wifi"", ""Microwave""}",1292.0,2.0
22563782,Sunny Studio in Greenpoint - Private Bath/Kitchen,8203031,Jess,Brooklyn,Greenpoint,40.72188,-73.94355,Private room,150,3,8,2019-07-01,0.48,1,27,"{""Kitchen"", ""Air conditioning"", ""Washer"", ""Wifi""}",256.0,1.0
367042,Eastern Parkway Brooklyn 1BR Flat,774128,Andre,Brooklyn,Crown Heights,40.66847,-73.94875,Entire home/apt,125,5,1,2014-09-04,0.02,1,0,"{""Microwave"", ""Air conditioning"", ""Wifi""}",2532.0,4.0
16569554,Bright room Williamsburg off Bedford,1535167,Danielle,Brooklyn,Williamsburg,40.71681,-73.96296,Private room,69,2,10,2019-01-01,0.34,1,0,"{""Kitchen""}",120.0,1.0
23900717,Wyndham Midtown 45 (2 Bedroom Presidential) 9A,100238132,Michael,Manhattan,Midtown,40.75181,-73.97137,Entire home/apt,339,3,34,2018-12-14,2.26,12,0,"{""Heating"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Air conditioning"", ""Washer"", ""Hot water""}",967.0,2.0
22292865,"BEDSTUY BK - PAD
SHORT/ LONG TERM STAYS
NO EVENTS",132130978,Mrs.,Brooklyn,Bedford-Stuyvesant,40.68644,-73.93967,Entire home/apt,150,1,50,2019-06-30,2.96,1,335,"{""Washer"", ""Kitchen"", ""Refrigerator"", ""Hot water""}",767.0,1.0
23584507,♥Private Master Bath | Express Train+Free Parking☆,34177401,Nick,Brooklyn,East New York,40.67563,-73.87866,Entire home/apt,86,1,154,2019-07-05,9.53,2,311,"{""Wifi"", ""Washer"", ""Hot water""}",910.0,2.0
28565575,Central & Cozy Brooklyn Home,215591956,Magdalena,Brooklyn,East New York,40.67111,-73.87083,Entire home/apt,160,2,22,2019-06-23,2.38,1,48,"{""Wifi"", ""Washer"", ""Air conditioning"", ""Microwave"", ""Heating""}",796.0,1.0
23920657,Private Confortable Queen size Bedroom in UES.,132485563,Ali,Manhattan,Upper East Side,40.77038,-73.95273,Private room,105,5,2,2018-09-30,0.14,2,342,"{""Washer""}",254.0,1.0
14176286,Unique Cozy Designer Loft 1 stop to Manhattan,4043259,Tiffany,Brooklyn,Greenpoint,40.72521,-73.95575,Private room,67,2,103,2019-07-07,2.94,2,126,"{""Heating""}",164.0,1.0
21965717,Spacious South Slope Apt in Perfect Location!,8331436,Jesse,Brooklyn,South Slope,40.66724,-73.99023,Private room,109,2,4,2018-01-14,0.21,1,0,"{""Washer"", ""Heating""}",136.0,1.0
32291826,Charming Bedroom in Quintessential Brooklyn Home,36211911,Matthew,Brooklyn,Williamsburg,40.71751,-73.94474,Private room,80,1,0,,,1,0,"{""Air conditioning""}",318.0,1.0
29835159,Bright and Comfortable Home in Brooklyn,16398154,Jennifer,Brooklyn,Prospect Heights,40.68162,-73.96818,Entire home/apt,149,2,8,2019-04-29,1.0,1,0,"{""Air conditioning""}",827.0,2.0
32740475,Sonder | The Nash | Cozy Studio + Grilling Area,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74835,-73.97612,Entire home/apt,244,2,9,2019-06-13,2.31,327,133,"{""Microwave"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Air conditioning""}",,2.0
13151072,Apartment in a heart of NY,52049429,Natalia,Manhattan,Hell's Kitchen,40.75989,-73.98832,Entire home/apt,70,2,112,2019-06-24,2.97,1,11,"{""Washer""}",731.0,1.0
30348624,Better Home Inn,227872371,Better Home,Queens,Springfield Gardens,40.66272,-73.76849,Entire home/apt,89,1,88,2019-07-06,12.05,2,253,"{""Wifi"", ""Washer"", ""Hot water""}",2039.0,4.0
9976190,Two Bedroom Apartment,46976876,Carolina,Manhattan,East Village,40.72537,-73.99054,Entire home/apt,250,2,0,,,2,0,"{""Kitchen"", ""Washer"", ""Heating"", ""Air conditioning""}",760.0,1.0
26022104,Cosy condo in Williamsburg with amazing rooftop,144345250,David,Brooklyn,Williamsburg,40.71552,-73.94263,Private room,110,2,0,,,1,0,"{""Microwave"", ""Washer"", ""Wifi""}",193.0,1.0
22232425,1 Bedroom with a lot of Sunshine,162459728,Chikako,Manhattan,Harlem,40.80639,-73.94834,Entire home/apt,82,2,0,,,1,0,"{""Refrigerator"", ""Hot water""}",1219.0,2.0
29917648,Perfect Studio apartment in heart of Sheepsheadbay,9059810,Vlad,Brooklyn,Midwood,40.61429,-73.94779,Entire home/apt,88,2,0,,,3,89,"{""Washer""}",911.0,
29251636,LUXURY Brooklyn Brownstone 1 block from train,220378888,Eg,Brooklyn,Bay Ridge,40.63093,-74.02363,Entire home/apt,175,1,27,2019-06-18,3.07,1,276,"{""Refrigerator"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Hot water""}",,0.0
19699218,"Clean, Big, Sunny Room in Little Italy/Chinatown!",138784297,Andre,Manhattan,Chinatown,40.71353,-73.99632,Private room,115,2,18,2018-10-08,0.74,1,0,"{""Wifi""}",116.0,1.0
7866421,"Big Sunny Room in BedStuy, Brooklyn",40511631,Joey,Brooklyn,Bedford-Stuyvesant,40.68506,-73.93867,Private room,36,2,6,2017-06-25,0.13,2,0,"{""Heating""}",83.0,1.0
11085352,"Amazing Williamsburg, Brooklyn Apt.",10994250,Jerry,Brooklyn,Williamsburg,40.70925,-73.94909,Private room,50,1,0,,,1,0,"{""Washer""}",260.0,1.0
29336922,LUXURY 2BR CONDO APT IN THE HEART OF BROOKLYN,217568399,Kelly,Brooklyn,Bath Beach,40.60319,-73.99591,Entire home/apt,150,1,13,2019-01-02,1.54,1,0,"{""Washer"", ""Hot water"", ""Kitchen"", ""Heating""}",393.0,0.0
30193201,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #8,205031545,Red Awning,Manhattan,Midtown,40.75371,-73.96515,Entire home/apt,675,28,0,,,49,251,"{""Refrigerator"", ""Air conditioning"", ""Hot water"", ""Heating"", ""Washer"", ""Kitchen"", ""Microwave"", ""Wifi""}",779.0,1.0
26274952,Entire Apartment in House! 20mins to FREE ferry!,145536848,Petya,Staten Island,Concord,40.60307,-74.08441,Entire home/apt,100,1,25,2019-07-01,5.64,1,72,"{""Heating"", ""Air conditioning""}",,2.0
7818701,Brooklyn Studio near ALL subways,41162207,Edixon,Brooklyn,Fort Greene,40.68854,-73.97789,Entire home/apt,85,2,4,2017-01-20,0.13,1,0,"{""Microwave""}",381.0,0.0
12095636,Sunny Artesian apartment,64846981,Maria,Brooklyn,Bushwick,40.69993,-73.92504,Private room,90,2,6,2017-05-08,0.15,1,358,"{""Kitchen"", ""Refrigerator""}",111.0,1.0
34744587,"HARLEM: Renovated, Cozy. 15min train to Times Sq",260599513,Lewis,Manhattan,Harlem,40.81151,-73.94159,Private room,57,2,1,2019-07-05,1.0,1,34,"{""Kitchen""}",267.0,1.0
27356337,Bright & Bohemian UES 1 BR - Whole Apt!,61100797,Haley,Manhattan,Upper East Side,40.76841,-73.95402,Entire home/apt,180,2,23,2019-06-16,2.04,1,2,"{""Refrigerator"", ""Wifi"", ""Microwave"", ""Hot water""}",1032.0,2.0
9475136,Williamsburg Room & Private Bath,13034246,Clinton,Brooklyn,Williamsburg,40.71642,-73.95298,Private room,90,1,0,,,1,0,"{""Wifi""}",314.0,1.0
22174455,Adorable Hamilton Heights Apartment,5132258,Jessica,Manhattan,Harlem,40.82434,-73.95066,Entire home/apt,200,3,14,2019-03-09,0.73,2,0,"{""Hot water"", ""Microwave"", ""Wifi"", ""Refrigerator""}",560.0,0.0
27831402,Bright Williamsburg room with huge private terrace,110674731,Ben,Brooklyn,Williamsburg,40.71247,-73.94548,Private room,70,1,2,2018-09-05,0.18,1,0,"{""Kitchen""}",164.0,1.0
34656150,Private Room in prime Brooklyn,96379433,Satish,Brooklyn,Sunset Park,40.66064,-73.99888,Private room,40,1,4,2019-05-20,2.14,2,250,"{""Kitchen""}",163.0,1.0
32236681,Sonder | Wall Street | Eclectic 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,40.70615,-74.01243,Private room,262,2,6,2019-06-05,1.59,327,328,"{""Wifi"", ""Washer"", ""Heating""}",180.0,1.0
34312320,Sonder | The Biltmore | Stunning 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Theater District,40.75969,-73.98732,Entire home/apt,699,29,0,,,327,220,"{""Microwave"", ""Heating"", ""Hot water"", ""Washer"", ""Kitchen"", ""Wifi"", ""Refrigerator""}",980.0,2.0
9231341,BRIGHT AND HUGE ROOM - BED STY BK,14667282,Pénélope,Brooklyn,Bedford-Stuyvesant,40.69436,-73.93144,Private room,100,1,0,,,1,0,"{""Hot water""}",254.0,1.0
22589075,"Designer 1 Bedroom - Williamsburg, Brooklyn",3805722,Liliya,Brooklyn,Williamsburg,40.71197,-73.95804,Entire home/apt,175,4,5,2019-06-16,0.32,1,0,"{""Wifi"", ""Hot water"", ""Air conditioning"", ""Kitchen"", ""Heating""}",616.0,1.0
1305346,Studio in the Heart of Soho,7096964,Chris,Manhattan,SoHo,40.72098,-73.99869,Entire home/apt,145,30,12,2018-11-30,0.17,1,342,"{""Hot water"", ""Kitchen"", ""Air conditioning""}",1100.0,2.0
5902510,Clean & Cozy room in Great Location,30656279,Jill,Manhattan,Hell's Kitchen,40.76799,-73.98644,Private room,61,12,31,2018-03-19,0.6,4,102,"{""Kitchen""}",314.0,1.0
20190343,Kid-Friendly Cobble Hill Brooklyn Home,52425281,Reedu,Brooklyn,Boerum Hill,40.68614,-73.99082,Entire home/apt,150,4,0,,,1,0,"{""Heating"", ""Refrigerator"", ""Wifi"", ""Hot water"", ""Microwave""}",819.0,1.0
21962437,$850 up to 3 month female only,130149223,Laurene,Brooklyn,Crown Heights,40.67163,-73.93399,Private room,31,30,7,2019-06-23,0.36,1,302,"{""Refrigerator""}",110.0,1.0
9940253,COZY&BIG ROOM FOR YOU:),51087754,卷妮,Manhattan,Roosevelt Island,40.76046,-73.95125,Private room,79,2,3,2016-05-29,0.07,1,0,"{""Microwave"", ""Kitchen"", ""Washer""}",145.0,1.0
34575770,15 mins to the City,57007752,Dinneal,Queens,Long Island City,40.75742,-73.9447,Entire home/apt,69,2,0,,,2,5,"{""Hot water""}",1622.0,3.0
1748189,UPPER EAST SIDE 1BR APT - CENTRAL,1411399,Carlos,Manhattan,Upper East Side,40.77219,-73.95073,Entire home/apt,199,1,29,2019-05-29,0.42,5,339,"{""Wifi"", ""Microwave"", ""Washer""}",476.0,0.0
34394888,Room w/ lots of Natural Light. Near 69st 7 train.,137358866,Kazuya,Queens,Woodside,40.743,-73.89444,Private room,47,30,0,,,103,246,"{""Kitchen""}",324.0,1.0
163836,Greenpoint Loft / Le Chez Andrea,32169,Andrea,Brooklyn,Greenpoint,40.72185,-73.93956,Private room,46,4,86,2019-06-08,0.89,3,350,"{""Microwave""}",269.0,1.0
7602400,Stylish 1 BR in the heart of SoHo,2619307,Kameryn & Rob,Manhattan,SoHo,40.72634,-74.00101,Entire home/apt,180,3,6,2016-09-05,0.14,1,0,"{""Refrigerator"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Heating""}",330.0,0.0
24698087,Brooklyn House of Light,26068038,Sam,Brooklyn,Windsor Terrace,40.64801,-73.97391,Entire home/apt,350,3,2,2018-08-13,0.16,1,0,"{""Refrigerator"", ""Microwave"", ""Heating"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Washer"", ""Kitchen""}",573.0,1.0
